block_id	category	recommended_tags	namespace	sources
aether:aether_grass_block	plants_will_burn	burnt:plants_will_burn	aether	aether-1.20.1-1.5.2-neoforge.jar
aether:berry_bush	crops	minecraft:crops,burnt:plants_will_burn	aether	aether-1.20.1-1.5.2-neoforge.jar
aether:berry_bush_stem	logs_that_burn	minecraft:logs_that_burn,minecraft:logs	aether	aether-1.20.1-1.5.2-neoforge.jar
aether:enchanted_aether_grass_block	plants_will_burn	burnt:plants_will_burn	aether	aether-1.20.1-1.5.2-neoforge.jar
aether:golden_oak_sapling	plants_will_burn	burnt:plants_will_burn	aether	aether-1.20.1-1.5.2-neoforge.jar
aether:potted_berry_bush	crops	minecraft:crops,burnt:plants_will_burn	aether	aether-1.20.1-1.5.2-neoforge.jar
aether:potted_berry_bush_stem	logs_that_burn	minecraft:logs_that_burn,minecraft:logs	aether	aether-1.20.1-1.5.2-neoforge.jar
aether:potted_golden_oak_sapling	plants_will_burn	burnt:plants_will_burn	aether	aether-1.20.1-1.5.2-neoforge.jar
aether:potted_purple_flower	plants_will_burn	burnt:plants_will_burn	aether	aether-1.20.1-1.5.2-neoforge.jar
aether:potted_skyroot_sapling	plants_will_burn	burnt:plants_will_burn	aether	aether-1.20.1-1.5.2-neoforge.jar
aether:potted_white_flower	plants_will_burn	burnt:plants_will_burn	aether	aether-1.20.1-1.5.2-neoforge.jar
aether:purple_flower	plants_will_burn	burnt:plants_will_burn	aether	aether-1.20.1-1.5.2-neoforge.jar
aether:skyroot_button	wooden_buttons	burnt:wooden_buttons	aether	aether-1.20.1-1.5.2-neoforge.jar
aether:skyroot_planks	planks	minecraft:planks	aether	aether-1.20.1-1.5.2-neoforge.jar
aether:skyroot_pressure_plate	wooden_pressure_plates	burnt:wooden_pressure_plates	aether	aether-1.20.1-1.5.2-neoforge.jar
aether:skyroot_sapling	plants_will_burn	burnt:plants_will_burn	aether	aether-1.20.1-1.5.2-neoforge.jar
aether:white_flower	plants_will_burn	burnt:plants_will_burn	aether	aether-1.20.1-1.5.2-neoforge.jar
ars_nouveau:archwood_button	wooden_buttons	burnt:wooden_buttons	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
ars_nouveau:archwood_pressure_plate	wooden_pressure_plates	burnt:wooden_pressure_plates	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
ars_nouveau:blue_archwood_sapling	plants_will_burn	burnt:plants_will_burn	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
ars_nouveau:green_archwood_sapling	plants_will_burn	burnt:plants_will_burn	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
ars_nouveau:potted_blue_archwood_sapling	plants_will_burn	burnt:plants_will_burn	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
ars_nouveau:potted_green_archwood_sapling	plants_will_burn	burnt:plants_will_burn	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
ars_nouveau:potted_purple_archwood_sapling	plants_will_burn	burnt:plants_will_burn	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
ars_nouveau:potted_red_archwood_sapling	plants_will_burn	burnt:plants_will_burn	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
ars_nouveau:purple_archwood_sapling	plants_will_burn	burnt:plants_will_burn	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
ars_nouveau:red_archwood_sapling	plants_will_burn	burnt:plants_will_burn	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
ars_nouveau:sourceberry_bush	crops	minecraft:crops,burnt:plants_will_burn	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
